6574.4.orig	364	Clade Ⅱ
6575.5.permissive	368	Clade Ⅱ
6576.8.strict	369	Clade Ⅰ
6577.3.orig	302	Clade Ⅱ
6578.5.strict	365	Clade Ⅱ
6581.1.permissive	368	Clade Ⅱ
6584.3.strict	366	Clade Ⅱ
6590.6.permissive	347	Clade Ⅱ
6607.8.strict	367	Clade Ⅱ
6609.1.strict	366	Clade Ⅱ
6620.4.strict	367	Clade Ⅱ
6634.5.strict	366	Clade Ⅱ
6638.3.permissive	345	Clade Ⅱ
6647.5.permissive	360	Clade Ⅰ
6653.2.strict	366	Clade Ⅰ
6655.10.strict	368	Clade Ⅰ
6661.4.permissive	360	Clade Ⅰ
6669.6.strict	368	Clade Ⅱ
6671.5.permissive	367	Clade Ⅱ
6675.4.strict	366	Clade Ⅱ
6679.6.strict	367	Clade Ⅱ
6683.3.permissive	366	Clade Ⅰ
6685.3.permissive	367	Clade Ⅱ
6693.2.permissive	366	Clade Ⅱ
6694.4.permissive	365	Clade Ⅱ
6695.4.permissive	350	Clade Ⅱ
6697.3.permissive	366	Clade Ⅱ
6701.5.strict	365	Clade Ⅱ
6705.4.permissive	358	Clade Ⅱ
6723.4.strict	369	Clade Ⅱ
6740.5.permissive	356	Clade Ⅱ
6743.6.strict	365	Clade Ⅱ
6751.12.strict	367	Clade Ⅱ
6759.1.permissive	361	Clade Ⅰ
6761.8.orig	362	Clade Ⅱ
6766.6.strict	361	Clade Ⅱ
6768.8.permissive	367	Clade Ⅱ
6783.2.strict	368	Clade Ⅱ
6793.1.strict	365	Clade Ⅱ
6795.4.orig	364	Clade Ⅱ
6803.3.permissive	365	Clade Ⅱ
6805.10.strict	367	Clade Ⅱ
6807.3.strict	365	Clade Ⅰ
6808.2.strict	366	Clade Ⅰ
6822.3.orig	364	Clade Ⅱ
6824.1.permissive	368	Clade Ⅰ
6825.7.permissive	364	Clade Ⅱ
6827.5.permissive	363	Clade Ⅱ
6830.3.permissive	365	Clade Ⅱ
6831.9.strict	365	Clade Ⅱ
6835.8.permissive	366	Clade Ⅰ
6837.3.strict	364	Clade Ⅱ
6840.6.permissive	349	Clade Ⅰ
6842.2.orig	361	Clade Ⅱ
6845.5.orig	295	Clade Ⅱ
6846.1.permissive	365	Clade Ⅰ
6847.1.permissive	360	Clade Ⅱ
6848.5.strict	365	Clade Ⅱ
6851.2.permissive	342	Clade Ⅰ
6855.1.permissive	365	Clade Ⅰ
6864.2.permissive	365	Clade Ⅱ
6874.4.permissive	366	Clade Ⅰ
6877.5.permissive	366	Clade Ⅱ
6890.6.strict	365	Clade Ⅱ
6891.1.strict	349	Clade Ⅱ
6901.1.permissive	367	Clade Ⅰ
6907.4.permissive	364	Clade Ⅰ
6911.38.permissive	367	Clade Ⅰ
6920.6.strict	367	Clade Ⅱ
6939.1.strict	366	Clade Ⅱ
6945.5.strict	367	Clade Ⅱ
6985.6.permissive	367	Clade Ⅱ
6989.7.orig	365	Clade Ⅰ
7011.4.orig	353	Clade Ⅰ
7025.1.permissive	361	Clade Ⅱ
7031.12.strict	365	Clade Ⅱ
7035.5.permissive	363	Clade Ⅱ
7037.2.orig	331	Clade Ⅰ
7043.1.permissive	365	Clade Ⅰ
7047.5.permissive	326	Clade Ⅰ
7053.5.permissive	362	Clade Ⅱ
7055.11.strict	365	Clade Ⅱ
7059.10.permissive	338	Clade Ⅱ
7097.8.permissive	367	Clade Ⅰ
7099.10.strict	366	Clade Ⅰ
7101.1.strict	367	Clade Ⅰ
7103.6.permissive	366	Clade Ⅱ
7107.6.permissive	365	Clade Ⅰ
7113.9.orig	350	Clade Ⅱ
89544.3.strict	369	Clade Ⅰ
89552.6.permissive	359	Clade Ⅰ
89566.4.permissive	369	Clade Ⅰ
GCF_000008205.1_ASM820v1_genomic	368	Clade Ⅰ
GCF_000008225.1_ASM822v1_genomic	369	Clade Ⅰ
GCF_000008405.1_ASM840v1_genomic	366	Clade Ⅰ
GCF_000183185.1_ASM18318v1_genomic	369	Clade Ⅰ
GCF_000400855.1_ASM40085v1_genomic	368	Clade Ⅰ
GCF_000427215.1_ASM42721v1_genomic	370	Clade Ⅱ
GCF_002193015.1_ASM219301v1_genomic	367	Clade Ⅰ
GCF_002213485.1_ASM221348v1_genomic	355	Clade Ⅱ
GCF_004768725.1_ASM476872v1_genomic	369	Clade Ⅰ
GCF_007923985.1_ASM792398v1_genomic	367	Clade Ⅱ
GCF_009831855.1_ASM983185v1_genomic	368	Clade Ⅰ
GCF_009831895.1_ASM983189v1_genomic	366	Clade Ⅱ
GCF_009831905.1_ASM983190v1_genomic	367	Clade Ⅰ
GCF_009831945.1_ASM983194v1_genomic	369	Clade Ⅱ
GCF_009832035.1_ASM983203v1_genomic	367	Clade Ⅰ
GCF_009832075.1_ASM983207v1_genomic	367	Clade Ⅱ
GCF_009832085.1_ASM983208v1_genomic	366	Clade Ⅰ
GCF_009832125.1_ASM983212v1_genomic	367	Clade Ⅱ
GCF_009832175.1_ASM983217v1_genomic	365	Clade Ⅰ
GCF_013402755.1_ASM1340275v1_genomic	367	Clade Ⅰ
GCF_013412725.1_ASM1341272v1_genomic	366	Clade Ⅱ
GCF_021383865.1_ASM2138386v1_genomic	371	Clade Ⅰ
GCF_900660565.1_51334_A01-3_genomic	367	Clade Ⅰ
W6838.1.strict	364	Clade Ⅰ
W6840.4.strict	359	Clade Ⅰ
W6844.3.orig	331	Clade Ⅰ
W6846.4.orig	335	Clade Ⅰ
W6848.8.strict	367	Clade Ⅱ
W6864.4.strict	359	Clade Ⅱ
W6874.6.permissive	366	Clade Ⅰ
W6890.2.permissive	330	Clade Ⅱ
W6920.2.strict	366	Clade Ⅱ
W6932.14.strict	367	Clade Ⅰ
W7025.1.permissive	367	Clade Ⅱ
W7029.1.strict	367	Clade Ⅱ
W7035.6.strict	363	Clade Ⅱ
W7043.5.orig	364	Clade Ⅰ
W7053.4.permissive	365	Clade Ⅱ
W7055.2.permissive	367	Clade Ⅱ
W7057.5.orig	358	Clade Ⅱ
W7059.4.orig	323	Clade Ⅱ
W7097.1.permissive	362	Clade Ⅰ
W7099.3.strict	366	Clade Ⅱ
W7101.3.permissive	365	Clade Ⅰ
