Actinobaculum_suis	0	0	0	0	0	0	0	0	0	2.60777e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16753e-07	3.51409e-07	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_glycerinitolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77131e-07	1.09329e-07	0	0	0	0	0	0	2.20075e-07	1.108e-07	9.53564e-08	0	0	0	0	0	1.47985e-07	0	1.02062e-07	0	0	8.45504e-08	8.54744e-08	0	0	8.71898e-08	0	0	0	0	0	0	0	0	0	0	0	6.789e-08	0	0	0	0	0	0	0	0	0	0	8.13663e-08	0	0	0	0	0	1.59767e-07	0
Actinomyces_urogenitalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01738e-07	1.56701e-07	0	0	0	0	1.98588e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40233e-07	0	0
Flaviflexus_salsibiostraticola	0	0	0	0	0	0	0	0	0	0	2.42255e-07	0	0	0	2.4613e-07	0	0	0	0	0	0	0	0	0	2.56896e-07	0	0	0	0	0	0	0	0	0	3.80693e-07	1.92427e-07	0	0	0	0	0	0	2.43132e-07	0	0	0	0	2.41438e-07	0	0	0	0	0	0	2.16677e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus_mulieris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99059e-07	0	0	0	0	1.3196e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trueperella_pyogenes	0	0	0	0	0	1.08856e-07	0	0	0	1.69432e-07	0	0	0	4.87221e-08	0	0	0	0	0	0	0	2.31132e-07	0	0	0	0	6.33117e-08	0	1.058789e-07	0	0	5.20989e-07	1.498e-07	0	1.03105e-07	0	0	0	1.8763e-07	9.15306e-08	0	0	0	0	2.07519e-07	4.25138e-08	0	0	0	0	3.44153e-08	0	0	3.73476e-07	0	0	1.33373e-07	0	0	0	0	0	0	0	0	0	8.39915e-08	0	0
Varibaculum_cambriense	0	0	0	0	1.011534e-06	1.020704e-06	0	0	0	2.49912e-07	0	0	0	6.53543e-07	0	0	0	0	0	0	0	0	0	0	0	0	6.35506e-07	1.01577e-07	0	0	0	1.12013e-06	0	0	9.35872e-07	0	0	0	0	2.13572e-07	0	0	0	0	0	0	0	0	0	0	3.79082e-07	4.61599e-07	0	0	1.32053e-07	0	0	0	0	0	0	0	0	0	0	0	1.14573e-06	8.85502e-07	0
Actinomycetales_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	2.74505e-07	2.68203e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11793e-08	2.38004e-07	7.9882e-07	0	0	0	0	3.37433e-07	0	0	9.04889e-08	0	0	0	0	0	4.04509e-07	1.70754e-07	0	0	0	0	0	0	0	0	0	1.97232e-07	0	0	0	0	0	0	3.24725e-07	0	0	1.71269e-07	0	0	0	0
Bifidobacterium_adolescentis	0	0	0	0	0	4.77209e-07	1.90947e-07	0	0	1.79577e-07	0	0	1.494544e-06	5.23242e-07	0	0	0	0	0	0	0	0	0	0	2.36296e-07	0	0	0	0	0	1.43519e-07	5.36588e-07	0	0	1.490674e-06	1.160946e-06	0	0	6.00084e-07	0	0	3.32769e-07	0	2.09887e-07	0	1.65842e-07	0	3.68647e-07	0	0	6.6646e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.31872e-07	0
Bifidobacterium_longum	0	0	0	0	2.51441e-07	2.479779e-06	1.46066e-07	0	1.06294e-06	1.460886e-06	0	0	1.9235969e-06	2.054806e-06	2.82325e-07	9.67967e-07	0	4.99719e-07	0	0	0	0	0	3.60113e-07	0	1.48372e-07	4.14838e-07	0	0	1.8046e-07	0	9.72973e-07	8.69333e-07	5.62644e-07	8.36967e-07	6.67602e-07	4.85773e-07	1.49247e-07	1.63574e-07	0	0	4.63528e-07	2.0261e-07	0	0	0	0	3.53045e-07	0	0	4.90933e-07	0	0	0	4.05177e-07	0	0	0	0	4.49874e-07	0	0	0	0	0	0	0	2.33792e-07	5.2407e-07
Bifidobacterium_thermophilum	0	0	0	0	0	2.43326e-07	0	0	0	1.26006e-07	0	0	0	4.35633e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36482e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82233e-07	0	0	0	0	0	0	0	0	0	1.29278e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gardnerella_vaginalis	5.7448e-08	2.6434e-07	0	8.16545e-08	1.513291e-06	1.711099e-06	3.59835e-07	2.54091e-07	0	8.82243e-07	3.21358e-07	0	1.6115385e-06	9.18454e-07	0	2.09382e-07	9.307314e-07	1.414723e-06	8.58307e-07	0	0	2.84155e-07	3.520025e-07	1.1968808e-06	1.286535e-06	3.544e-07	1.2854282e-06	1.824126e-07	5.84687e-07	1.648001e-06	0	1.386187e-06	2.5373e-07	1.21144e-06	4.9816964e-06	1.385409e-06	2.53447e-07	3.76788e-07	3.07441e-07	1.087822e-06	0	0	1.0838909e-06	4.60483e-07	8.84116e-07	2.341243e-06	1.87665e-07	0	0	4.82161e-07	2.82786e-06	3.79299e-07	2.56337e-07	0	4.69313e-07	3.53568e-07	2.22044e-07	9.24151e-07	2.75493e-07	0	2.51858e-07	5.99666e-07	0	0	0	0	9.0636e-08	1.684537e-06	0
Corynebacterium_amycolatum	0	0	0	0	0	6.56625e-07	3.99761e-07	0	0	1.0058746e-06	0	1.11761e-07	5.814303e-07	2.90425e-07	0	6.04977e-08	0	9.17193e-07	0	0	0	0	4.46248e-07	1.52223e-07	1.119234e-06	0	5.501891e-07	0	5.334357e-07	3.17422e-07	0	2.01824e-07	0	0	6.24785e-07	8.19659e-07	0	7.25047e-08	7.39418e-07	3.20357e-07	0	4.839525e-07	0	0	9.37095e-07	7.25748e-07	0	0	0	0	5.857352e-07	0	0	0	2.64278e-07	2.87628e-07	0	0	0	0	0	0	0	0	0	2.93494e-07	6.486e-07	3.15155e-06	5.21195e-07
Corynebacterium_aurimucosum	0	1.20275e-07	0	0	0	0	0	0	0	4.644454e-07	0	0	1.62465e-07	0	0	0	0	9.49303e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6991e-07	0	0	9.2794e-08	0	0	6.82829e-07	0	0	0	0	0	0	0	2.39071e-07	0	0	0	0	4.77577e-07	0	0	0	8.11757e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_casei	2.673511e-07	1.56903e-06	1.557987e-07	1.924567e-06	3.1798429e-06	1.10925703e-05	3.2878368e-06	5.81892e-07	1.024688e-06	5.20772148e-05	2.565275e-06	8.349684e-07	8.8568702e-06	5.422804e-06	4.3110997e-06	8.72356e-07	9.04251e-07	3.551945e-06	6.55908e-07	2.8975198e-06	1.2488619e-06	3.5874422e-06	6.295382e-07	3.23310907e-05	2.1496626e-05	6.4822197e-06	9.0890176e-06	1.17130242e-05	9.6075832e-06	4.2963497e-06	5.249535e-07	3.8785734e-06	1.43999e-06	3.939746e-06	1.61162084e-05	7.8595165e-06	2.2909198e-06	3.6038803e-06	7.0510122e-06	3.020419e-06	3.41985e-07	7.3975193e-06	2.561379e-06	1.392175e-06	3.2209328e-06	5.3332335e-06	9.518307e-07	6.425848e-07	3.1683e-07	1.897944e-06	3.29925857e-05	6.318332e-06	2.5257531e-06	3.06888e-07	8.67420038e-05	2.0490547e-06	4.405509e-07	1.8568606e-06	2.51432e-07	1.063676e-06	9.69679e-07	1.15351794e-05	1.7106405e-06	1.222084e-06	1.2402776e-06	3.7243981e-06	9.1032416e-06	2.88503591e-05	9.46796e-07
Corynebacterium_coyleae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99011e-07	0	0	0	0	0	0	0	0	1.66314e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_diphtheriae	0	0	0	0	0	0	0	0	0	1.30389e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63145e-07	1.26724e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16165e-07	0	0	0	0
Corynebacterium_endometrii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54387e-07	0	0	0	0	0	0	0	0	7.59051e-08	0	0	0	0	0	0	0	0	0	0	7.52904e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_falsenii	0	0	0	0	0	1.41941e-07	0	0	0	0	0	2.249437e-07	0	0	0	0	0	1.61584e-07	0	0	0	0	0	0	0	0	1.90293e-07	1.01577e-07	0	0	0	0	0	0	2.069919e-07	0	0	0	0	0	2.10715e-07	1.0232e-07	0	0	0	4.09285e-07	0	0	0	0	3.01047e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_glucuronolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51186e-07	0	0	0	0	0	0	0	0	0	0	6.45912e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_glutamicum	5.400254e-07	1.6938602e-06	1.17115e-07	3.22816e-07	5.1647617e-06	5.2566165e-06	3.1841868e-06	3.7254e-07	2.020449e-06	3.29898811e-05	1.009095e-06	1.3415751e-06	3.8679765e-06	1.9436095e-06	1.817607e-06	6.29359e-07	7.35188e-07	2.5897736e-06	3.02983e-07	2.189912e-06	1.0857051e-06	3.1640221e-06	6.32292e-07	2.62735318e-05	1.2479577e-05	4.237999e-06	5.3745082e-06	7.3390228e-06	5.8904532e-06	1.7435957e-06	5.657991e-07	1.3227437e-06	6.23856e-07	2.506732e-07	7.7043206e-06	7.546385e-06	1.2099276e-06	2.2282987e-06	3.7269956e-06	3.5316351e-06	3.6243e-07	3.9142518e-06	8.75475e-07	1.864545e-06	1.171128e-06	5.6115453e-06	3.258631e-07	7.364397e-07	0	3.72512e-07	1.71491878e-05	2.118026e-06	1.9176689e-06	8.6627e-08	3.43122674e-05	9.748126e-07	2.2263685e-06	1.261018e-06	5.171781e-07	1.3905399e-06	6.83357e-07	1.15234886e-05	1.112481e-06	4.06972e-07	1.990153e-07	1.6516995e-06	2.8104976e-06	2.13651995e-05	4.81781e-07
Corynebacterium_humireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50825e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_jeikeium	1.27576e-07	1.71822e-07	0	0	3.16163e-07	2.1284893e-06	0	0	2.29927e-07	1.5448545e-06	0	0	3.293619e-07	9.37487e-07	0	0	0	3.62823e-07	2.26446e-07	0	0	0	0	3.40338e-07	3.88656e-07	0	5.6852e-07	0	1.32224e-07	8.8472e-07	0	0	0	2.60082e-07	4.79529e-07	3.35163e-07	8.30382e-08	2.50723e-07	3.49818e-07	2.97344e-07	0	1.98588e-07	1.12883e-06	1.38617e-07	6.10885e-07	5.69545e-07	0	0	0	0	7.4046733e-06	0	1.31431e-07	0	5.338065e-07	2.162198e-07	0	0	0	0	0	3.45957e-07	0	0	0	0	2.1010388e-06	1.7984e-07	2.37676e-07
Corynebacterium_kroppenstedtii	3.25539e-07	0	0	0	3.81498e-07	6.38732e-07	0	0	0	1.42806e-07	0	0	0	1.48967e-07	0	0	0	0	0	0	0	0	0	0	9.75233e-07	1.96977e-07	2.4766e-07	0	1.71114e-07	2.12306e-07	0	7.72501e-07	0	0	1.7675e-07	1.157145e-06	0	1.98139e-07	4.3623e-07	0	0	0	0	0	0	0	0	0	0	0	1.71286e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98129e-07	0
Corynebacterium_marinum	0	0	0	0	0	0	0	0	0	1.01316e-07	1.59594e-07	1.027e-07	5.98267e-08	3.50272e-07	1.62147e-07	0	0	0	0	0	0	0	0	0	0	1.15791e-07	0	0	0	0	0	0	0	0	1.25398e-07	0	0	0	0	0	0	0	0	0	0	3.73146e-07	0	0	0	0	0	0	0	0	1.03947e-07	0	0	0	0	0	0	1.20675e-07	1.16926e-07	0	0	1.3584e-07	0	1.18476e-07	0
Corynebacterium_matruchotii	0	0	0	0	0	3.29044e-07	0	0	0	0	0	0	0	0	0	0	0	2.04151e-07	0	0	0	0	0	0	0	0	0	1.24513e-07	0	0	0	0	0	0	5.98671e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6542e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_occultum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37201e-07	0
Corynebacterium_phoceense	0	0	0	1.12133e-07	0	0	1.04525e-07	0	0	1.70394e-07	0	0	8.43268e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3707e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09235e-07	0	0	0	0	0	0	0
Corynebacterium_pollutisoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11683e-07	0	0	1.43577e-07	0	0	8.55423e-07	0	0	0	2.60308e-07	0	0	0	0	0	2.39763e-07	4.58103e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47544e-07	0	0	0	5.11861e-07	0	0	0	0	0	0	4.14652e-07	0	0	0	0	0	4.50361e-07	1.27926e-07
Corynebacterium_stationis	1.48282e-07	0	0	0	0	9.53276e-07	1.7895e-07	0	0	1.5325973e-06	0	0	4.285913e-07	1.55211e-07	0	0	0	0	0	0	0	0	0	7.11464e-07	0	0	5.48418e-07	0	0	1.23509e-07	1.09441e-07	2.68294e-07	0	0	1.52747e-07	3.08833e-07	0	0	0	0	0	4.42365e-07	0	0	2.59709e-07	0	0	1.97036e-07	0	0	7.03095e-07	0	1.41185e-07	0	1.580442e-06	0	0	0	0	0	0	1.89999e-07	0	0	0	4.32111e-07	0	2.5977e-07	1.6538e-07
Corynebacterium_striatum	0	1.34011e-07	0	0	1.0119e-07	8.13367e-07	0	0	1.97681e-07	0	0	0	0	4.04511e-07	0	0	0	0	0	0	0	0	0	8.14425e-08	0	0	9.38212e-08	1.12424e-07	1.27089e-07	0	0	1.24805e-07	0	0	5.22784e-07	0	0	3.39344e-07	4.90722e-07	0	0	0	1.84478e-07	2.49978e-07	0	2.14801e-07	0	0	0	0	4.557977e-07	0	0	0	0	0	0	5.92051e-08	0	0	0	6.94938e-08	0	0	0	0	0	8.04884e-07	0
Corynebacterium_testudinoris	0	0	0	0	0	0	0	0	0	1.62105e-07	0	0	1.90416e-07	0	0	0	0	2.04151e-07	0	0	0	5.22232e-07	0	5.05098e-07	3.63599e-07	8.63323e-08	1.5963e-07	0	0	0	0	0	0	0	9.34953e-08	0	0	1.08929e-07	0	2.45311e-07	0	0	0	0	0	1.99011e-07	0	0	0	0	1.09511e-06	0	0	0	1.55003e-07	6.27873e-08	0	0	0	0	0	0	1.66394e-07	0	0	0	0	1.6542e-07	1.09559e-07
Corynebacterium_urealyticum	2.8658058e-06	3.52587e-06	6.269302e-07	2.193868e-06	4.0410984e-06	1.46109006e-05	4.7233126e-06	1.5730726e-06	2.4353143e-06	7.96392786e-05	1.559503e-06	1.5279219e-06	1.49592059e-05	1.20507412e-05	1.904181e-06	4.0609134e-06	3.832499e-06	6.3721118e-06	1.160178e-06	2.8847885e-06	1.2045186e-06	3.590445e-06	3.0876267e-06	1.20394641e-05	1.4861029e-05	1.853947e-06	1.6124569e-05	3.3495005e-06	5.4591281e-06	1.87213612e-05	6.482747e-07	4.1558193e-06	5.31214e-07	7.43317e-06	2.42547989e-05	1.050828e-05	3.4385058e-06	6.2524031e-06	1.17328098e-05	9.6162822e-06	9.09505e-07	1.00689015e-05	3.247597e-06	3.3562897e-06	3.512298e-06	1.22646077e-05	6.26361e-07	2.7094113e-06	5.71823e-07	5.240949e-07	3.59898752e-05	2.6055417e-06	4.1594354e-06	1.009948e-06	2.69377916e-05	3.0547759e-06	1.387471e-06	5.90505e-07	2.4627741e-06	9.976886e-07	3.2757977e-06	5.6844631e-06	4.10834e-07	1.00309e-07	5.458259e-07	2.668135e-06	1.05784923e-05	1.34665003e-05	3.2096278e-06
Corynebacterium_variabile	1.13287e-07	9.98697e-07	0	0	7.5196e-07	3.26238e-06	8.81736e-07	2.73744e-07	0	1.579e-06	4.68185e-07	0	1.2663033e-06	1.327373e-06	8.0373e-07	0	0	1.251694e-06	0	0	0	6.76844e-07	0	9.14993e-07	2.835292e-06	5.16655e-07	2.440879e-06	2.70084e-07	6.46287e-07	7.658908e-06	0	2.915586e-06	5.66327e-07	1.964963e-06	4.208566e-06	7.06389e-07	8.04851e-07	9.10285e-07	2.052426e-06	2.801833e-06	0	1.65511e-06	0	7.25486e-07	7.60902e-07	1.4320004e-05	3.72794e-07	0	0	0	5.457684e-06	0	8.43079e-07	0	1.254383e-06	0	2.41988e-07	4.9083e-07	0	3.10908e-07	3.82506e-07	2.07673e-07	2.02398e-07	0	0	0	1.205415e-06	2.413063e-06	1.108481e-06
Corynebacterium_xerosis	3.9093061e-06	8.0860268e-06	2.1749059e-06	2.0050472e-06	1.55736379e-05	4.41709551e-05	1.25611108e-05	3.7273518e-06	3.270288e-06	0.0002312828271	5.771068e-06	5.7677589e-06	3.20735868e-05	2.29816182e-05	5.6443514e-06	3.3370126e-06	5.5095562e-06	1.81824475e-05	2.35985e-06	1.2516154e-05	2.6716698e-06	1.74958402e-05	4.9673428e-06	0.0001082991978	5.84862431e-05	1.4770919e-05	3.65016149e-05	2.45319501e-05	2.81370464e-05	3.96380299e-05	8.591365e-07	1.46699526e-05	2.5078266e-06	1.15153406e-05	4.96734225e-05	3.32185672e-05	8.3329403e-06	1.10941383e-05	2.96569059e-05	2.33969291e-05	1.4456706e-06	2.69670455e-05	9.0947634e-06	5.5159418e-06	1.05750568e-05	2.91127581e-05	2.1866009e-06	7.0343832e-06	1.2177036e-06	5.1347765e-06	0.0001079383897	1.06886955e-05	1.30212732e-05	2.68794e-07	0.0001566037024	6.8257941e-06	5.9058789e-06	3.9348199e-06	5.6121471e-06	5.6898147e-06	1.07938456e-05	3.99906253e-05	3.3983758e-06	3.511317e-06	2.247355e-06	1.35300791e-05	2.61109198e-05	0.0001062722738	8.5435265e-06
Dietzia_cinnamea	0	0	0	0	0	6.16082e-07	0	0	0	1.533278e-06	0	0	0	5.51493e-07	7.16349e-07	0	0	0	0	0	0	2.0556e-06	0	6.24798e-07	1.06585e-06	7.29232e-07	0	0	1.11406e-06	0	0	9.53299e-07	0	9.79458e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.34122e-07	0	0	0	0	5.30352e-07	0	0	0	0	0	0	0	0	0	0	0	3.06254e-06	0
Dietzia_kunjamensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20863e-07	0	0	0	0	0	0	0	0	0	0	0	0	2.99381e-07	0	0	0	0	0	0	0	0	0	8.25328e-07	0	0	0	0	0	0	0	0	0	0	5.05148e-07	0	0	0	2.83578e-07	0	0	0	0	0	0	1.64608e-07	0	0	0	0	4.1183e-07	1.61608e-07	0
Gordonia_alkanivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81169e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19772e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonia_paraffinivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02902e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11258e-07	0
Gordonia_polyisoprenivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0125e-07	0	0	0	0	0	0	0	0	0	8.17607e-08	0	0	6.57849e-08	0	0	0	0	1.75019e-07	0	8.99112e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00941e-08	4.86847e-08	0	0	0	0	0	0	0	0	0	0	0	6.84939e-08	0
Gordonia_sputi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80251e-08	0	0	0	0	5.26006e-08	0	2.28363e-07	2.44804e-07	3.23192e-07	0	7.76079e-08	0	0	0	0	0	0	0	0	0	6.71576e-08	0	0	0	0	1.70219e-07	0	0	0	1.7285e-07	0	0	0	0	0	0	2.11365e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02957e-07	1.64643e-07	0
