Corynebacterium_jeikeium	0	0	0	0	0	3.82387e-07	0	2.0416e-07	0	0	0	0	0	0	0	0	0	9.55697e-07	0	0	4.22089e-07	0	0	0	8.86782e-08	6.23574e-07	0	0	2.816216e-07	0	1.08696e-06	0	0	7.54288e-07	0	0	0	0	4.33897e-07	0	0	0	0	4.67384e-07	0	0	0	0	0	0	1.138834e-06	0	6.32953e-08	0	5.5892e-07	0	1.44659e-07	0	0	0	7.35657e-07	0	0	0	0	1.04748e-07	1.94852e-07	1.39606e-07	0
Corynebacterium_kroppenstedtii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84728e-07	0	0	0	6.40523e-07	0	5.80445e-07	1.78759e-07	0	0	0	2.50619e-07	0	0	0	0	0	0	0	0	0	0	0	1.54954e-07	0	0
Corynebacterium_marinum	0	0	0	0	1.73514e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74854e-07	0	0	3.96056e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74679e-07	0	0	0	2.59085e-07	0	0	0	0	1.88418e-07	0	1.25351e-07	0	0	0	1.67031e-07	0	0	0
Corynebacterium_matruchotii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88145e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.650959e-06	0	0	0	0	2.99847e-07	0	4.31438e-07	0	0	0	0	0	0	0
Corynebacterium_minutissimum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.94712e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.83326e-07	0	0	0	0
Corynebacterium_phoceense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67242e-07	0	0	0	0	0	0	3.1602e-07	0	0	0	2.68756e-07	0	0	0	0	0	0	2.91998e-07	0	0	0	0	0	0	0	0	0
Corynebacterium_pollutisoli	0	0	0	0	2.675e-07	0	0	0	0	0	0	0	0	0	0	2.05169e-07	0	0	0	0	5.29827e-07	0	0	0	3.56031e-07	0	0	3.23607e-07	2.90181e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27989e-07	0	0	0	6.21787e-07	0	0	0	0	0	0	4.41302e-07	0	9.83375e-08	0	0	0	2.9683e-07	0	0	0	1.22379e-07	9.57068e-08	0	0
Corynebacterium_sp._DNF00584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08395e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_stationis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.02496e-07	0	0	2.41012e-07	3.40395e-07	0	4.69857e-07	0	1.182222e-06	5.58076e-07	0	0	0	0	0	0	0	0	1.46549e-07	0	0	0	0	1.78623e-07	0	0	0	0	0	0	0	1.361303e-06	0	0	0	1.587648e-06	5.64973e-07	0	0	0	3.85964e-07	0	3.10502e-07	1.23246e-07	3.23638e-07	0	4.774661e-07	0	0	0
Corynebacterium_striatum	0	0	0	0	0	0	0	0	0	0	1.7474e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1404e-07	0	0	0	0	0	0	1.23341e-07	0	0	2.84648e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50481e-08	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_testudinoris	0	0	0	0	0	0	0	0	0	0	0	2.22504e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21967e-07	0	0	5.63689e-07	2.809352e-07	0	0	0	0	0	0	1.78383e-07	0	0	0	0	0	0	0
Corynebacterium_urealyticum	6.11288e-07	2.1287897e-06	1.0578803e-06	1.8602e-07	1.83588e-06	1.903274e-06	2.459568e-06	1.04961e-06	1.317846e-06	1.87514e-06	1.858263e-06	3.977716e-06	2.6263094e-06	7.3286e-07	6.70568e-07	5.37504e-07	6.39224e-07	3.932501e-06	6.913407e-07	1.115967e-06	5.070011e-06	1.264391e-06	1.834046e-06	1.46302e-06	1.181023e-06	8.0126152e-06	6.12498e-07	1.1651986e-05	1.1880661e-05	6.31263e-07	5.98206e-07	1.150651e-06	1.6008678e-06	1.176736e-06	1.471385e-06	2.938508e-06	9.325108e-07	3.129625e-06	4.8499575e-06	1.786353e-06	8.7594e-07	1.2279704e-06	3.25478e-06	4.1084372e-06	4.13802e-07	7.95711e-07	2.8138e-06	6.581359e-07	4.009658e-06	1.8956431e-06	1.18697444e-05	2.7256482e-06	2.18136e-06	4.25442e-07	3.78093999e-05	7.305767e-06	3.073368e-06	2.7529052e-06	2.26609e-07	6.0228075e-06	2.703936e-06	1.41991406e-05	2.8345615e-06	3.4502966e-06	1.028475e-06	1.6728561e-06	3.5179126e-06	2.388583e-06	3.78908e-07
Corynebacterium_variabile	0	0	2.22826e-07	0	6.96646e-07	3.4362e-07	0	0	3.08126e-07	0	2.53975e-07	0	0	0	0	4.44314e-07	2.41795e-07	1.852683e-06	0	0	2.65739e-07	9.89081e-07	3.82405e-07	2.28378e-07	0	1.80967e-07	2.46953e-07	8.00607e-07	6.29369e-07	0	0	0	0	8.87438e-07	0	0	0	0	2.42651e-07	0	1.35039e-07	2.46343e-07	0	0	0	0	3.20325e-07	0	0	1.403186e-06	2.999569e-06	1.74492e-07	0	0	2.665848e-06	2.58888e-07	1.65755e-07	7.04649e-07	0	0	0	2.07283e-07	1.65375e-07	0	1.84882e-07	3.651224e-07	5.43252e-07	2.36789e-07	0
Corynebacterium_xerosis	1.0913275e-06	3.6448539e-06	2.2466959e-06	1.6971088e-06	1.32476262e-05	2.3756329e-06	1.424355e-06	5.241357e-06	3.7026484e-06	3.80919e-06	4.2355811e-06	1.3325961e-05	8.88695e-07	2.094041e-06	1.6004572e-06	2.0681325e-06	1.408326e-06	6.9177184e-06	3.427038e-06	1.98329909e-05	4.19670625e-05	3.163004e-06	1.85439384e-05	2.25300767e-05	1.35186233e-05	5.96081437e-05	7.5174966e-06	9.32659318e-05	0.0001147744737	1.910608e-06	1.752268e-06	6.5094045e-06	2.0346615e-06	3.341891e-06	9.18249e-07	6.642448e-06	4.1392272e-06	4.2704908e-06	1.34815463e-05	4.7836165e-06	9.600506e-07	7.535463e-07	8.5510577e-06	7.8045316e-06	6.8463192e-06	1.941567e-06	7.1155003e-06	7.128255e-07	9.7739879e-06	4.489184e-06	7.88908415e-05	2.30936843e-05	1.6672266e-05	4.143637e-06	0.0001815129039	4.17513203e-05	6.5290347e-06	2.14738976e-05	5.6709674e-06	4.20520304e-05	2.129334e-06	0.0001215593073	2.04640844e-05	1.77036156e-05	9.2220897e-06	1.34400101e-05	1.37620543e-05	1.97781672e-05	2.317176e-06
Dietzia_cinnamea	0	0	0	0	0	0	0	0	0	0	0	0	7.47706e-07	0	0	0	0	0	0	0	1.22127e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.388153e-06	0	0	0	0	0	0	1.89701e-06	0	0	0	0	0	6.39685e-07	0
Dietzia_kunjamensis	0	0	0	0	0	0	0	0	0	0	0	0	1.61946e-07	0	0	0	0	0	0	0	5.2903e-07	0	0	0	0	0	0	0	8.10364e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1583e-07	1.98615e-07	0	0	0	5.15391e-07	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonia_polyisoprenivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01087e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonia_terrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.94006e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53708e-07
Lawsonella_clevelandensis	2.6222e-07	5.50316e-08	0	1.0621e-07	0	0	0	0	0	9.05862e-07	6.64531e-08	1.62678e-07	0	1.65419e-06	4.722e-07	0	1.72883e-07	1.386738e-07	7.37653e-08	0	1.734932e-06	5.25147e-07	1.166789e-06	0	1.336703e-06	3.55737e-07	8.552295e-07	1.6046279e-06	4.65211e-07	0	8.267681e-07	4.25693e-07	0	2.00019e-07	1.97512e-07	0	0	0	6.8711658e-06	2.0993e-07	5.686171e-07	1.4432375e-06	0	6.096573e-07	1.16979e-07	3.05749e-07	1.5898401e-06	4.97902e-08	2.31109e-07	8.721236e-07	4.07253e-07	8.19383e-08	0	3.37556e-07	3.031842e-07	5.92371e-08	3.93484e-08	0	0	5.38856e-07	0	4.958507e-07	1.997113e-07	0	0	1.557513e-07	0	1.0378973e-06	5.25583e-07
Mycobacterium_avium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3109e-07	1.39669e-07	0	0	0	0	0	0	0	0	6.18526e-07	0	0	0	0	0	3.19542e-07	0	0	0	0	0	0	0	0	0	0	0	2.44908e-07	3.72413e-07
Mycobacterium_colombiense	0	0	0	0	7.55293e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_diernhoferi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55454e-07	2.17835e-07	8.02523e-07	4.40882e-07	0	1.36467e-07	0	2.7087e-07	0	0	0	0	0	0	0	0	0	0	0	5.379723e-07	0	0	0	0	0	0	0	0	9.54314e-08	0	8.50147e-08	0	0	9.74051e-08	0	0	1.0611e-07	0	0	0	1.40838e-07	1.15863e-07	0	0	0	7.54263e-08	4.69081e-08	8.21725e-08	8.13262e-08	0
Mycobacterium_frederiksbergense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43769e-07	0	0	0	5.4513e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73348e-07	0	0	0	1.69985e-07	0	0	0	0	0	0	0	0	4.11773e-07	0	2.18436e-07	0	0	0	0	0	0	0	0	0	0	2.30783e-07	0	0
Mycobacterium_kansasii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70808e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24238e-07	0	0	0	0	0	0	0	0	0	0	0	1.71265e-07	0	0
Mycobacterium_sp._ITM-2016-00316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64456e-07	0	0	2.1825e-07	0	5.5156e-07	0	0	2.4764e-07	0	0	0	0	0	0	1.0766e-07	0	0	0	0	0	0	0	0	0	0	2.19169e-07	0	0	0	0	0	4.51725e-07	0	0	0	0	1.11144e-07	0	4.19142e-07	0	0	0	0	0	0	0	0	0	1.92547e-07	2.05067e-07	0
Mycobacterium_sp._ITM-2017-0098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21227e-07	0	0	0	0	5.36081e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54197e-07
Mycobacterium_sp._YC-RL4	0	0	0	0	0	0	0	0	0	0	2.63579e-07	0	1.68952e-07	1.59741e-06	0	2.94335e-07	6.63047e-07	4.49428e-07	0	2.32018e-07	0	8.02418e-07	2.491148e-06	5.71599e-07	0	2.4646e-07	6.10239e-07	2.2226e-07	1.72401e-07	1.709593e-06	0	0	0	0	0	0	0	1.41917e-07	8.93975e-07	1.25142e-07	0	3.05521e-07	0	1.62995e-07	2.09212e-07	0	0	0	0	4.536554e-07	3.80773e-07	1.78097e-07	5.51204e-07	1.33165e-07	5.14995e-07	2.83858e-07	1.0430595e-06	2.464052e-07	2.36413e-07	2.367165e-06	8.49331e-07	3.33147e-07	3.48533e-07	0	0	0	1.0477014e-06	7.458571e-07	3.04543e-07
Mycobacterium_tuberculosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.88696e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacteroides_abscessus	0	0	6.445803e-07	8.14619e-07	1.229765e-07	2.73133e-07	3.056073e-07	1.98974e-07	2.06395e-07	0	1.029936e-06	1.24414e-06	4.29005e-07	0	0	1.125629e-06	9.7582e-07	1.2733933e-06	1.97143e-07	0	0	9.24485e-07	1.508587e-06	8.33299e-07	2.22656e-07	1.3499469e-06	2.77123e-07	1.8101549e-06	5.892317e-07	0	2.53624e-07	1.3103414e-06	4.844722e-07	1.98749e-07	4.40319e-07	0	1.39199e-07	2.969191e-07	1.0068748e-06	2.201565e-07	3.87969e-08	8.570626e-07	2.12708e-07	2.1341954e-06	3.042765e-07	2.43006e-07	3.992046e-07	1.16279e-07	9.15757e-07	1.157224e-07	1.3926534e-06	1.36824e-07	4.72061e-07	9.705e-07	3.009005e-06	4.07531e-07	1.133337e-07	1.1219407e-06	4.950431e-07	5.468815e-07	7.75852e-08	1.801868e-07	2.387338e-07	5.3796e-07	2.571683e-07	2.39944e-07	6.934264e-07	9.3936e-07	1.333035e-06
Mycolicibacterium_aurum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27998e-07	0	2.77106e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3609e-07	0	0	0	0	1.79245e-07	0	0	2.27141e-07	1.19423e-07	1.85944e-07	0	0
Mycolicibacterium_bacteremicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59921e-07	0
Mycolicibacterium_gilvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8406e-07	0	0	0	0	0	2.39369e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32488e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70187e-07	0	0	0	0	0	0	0	2.24416e-07	0	0
